comment : Fix one factor at a time to see the effect
date : 10.01
name : FixFactor
tasktype: MocapTask
outputFolder : /q/cache/fixFactorPose
rowId,backgroundId,frameId,clothId,mode
1044,1042,208,4,ipjd
1045,556,209,0,ipjd
1046,28,209,1,ipjd
1047,94,209,2,ipjd
1048,165,209,3,ipjd
1049,1046,209,4,ipjd
1050,25,210,0,ipjd
1051,167,210,1,ipjd
1052,640,210,2,ipjd
1053,306,210,3,ipjd
1054,481,210,4,ipjd
1055,706,211,0,ipjd
1056,79,211,1,ipjd
1057,437,211,2,ipjd
1058,358,211,3,ipjd
1059,109,211,4,ipjd
1060,293,212,0,ipjd
1061,1158,212,1,ipjd
1062,1202,212,2,ipjd
1063,213,212,3,ipjd
1064,1166,212,4,ipjd
1065,607,213,0,ipjd
1066,1170,213,1,ipjd
1067,257,213,2,ipjd
1068,2,213,3,ipjd
1069,255,213,4,ipjd
1070,1106,214,0,ipjd
1071,119,214,1,ipjd
1072,453,214,2,ipjd
1073,300,214,3,ipjd
1074,127,214,4,ipjd
1075,1187,215,0,ipjd
1076,1029,215,1,ipjd
1077,917,215,2,ipjd
1078,705,215,3,ipjd
1079,6,215,4,ipjd
1080,103,216,0,ipjd
1081,855,216,1,ipjd
1082,881,216,2,ipjd
1083,846,216,3,ipjd
1084,1163,216,4,ipjd
1085,734,217,0,ipjd
1086,812,217,1,ipjd
1087,211,217,2,ipjd
1088,219,217,3,ipjd
1089,800,217,4,ipjd
1090,410,218,0,ipjd
1091,336,218,1,ipjd
1092,953,218,2,ipjd
1093,1213,218,3,ipjd
1094,1080,218,4,ipjd
1095,193,219,0,ipjd
1096,192,219,1,ipjd
1097,474,219,2,ipjd
1098,103,219,3,ipjd
1099,1151,219,4,ipjd
1100,1105,220,0,ipjd
1101,294,220,1,ipjd
1102,1064,220,2,ipjd
1103,203,220,3,ipjd
1104,411,220,4,ipjd
1105,1026,221,0,ipjd
1106,330,221,1,ipjd
1107,994,221,2,ipjd
1108,894,221,3,ipjd
1109,674,221,4,ipjd
1110,1087,222,0,ipjd
1111,732,222,1,ipjd
1112,613,222,2,ipjd
1113,721,222,3,ipjd
1114,665,222,4,ipjd
1115,166,223,0,ipjd
1116,975,223,1,ipjd
1117,545,223,2,ipjd
1118,732,223,3,ipjd
1119,636,223,4,ipjd
1120,774,224,0,ipjd
1121,725,224,1,ipjd
1122,1156,224,2,ipjd
1123,884,224,3,ipjd
1124,670,224,4,ipjd
1125,960,225,0,ipjd
1126,216,225,1,ipjd
1127,1015,225,2,ipjd
1128,1104,225,3,ipjd
1129,537,225,4,ipjd
1130,31,226,0,ipjd
1131,436,226,1,ipjd
1132,250,226,2,ipjd
1133,940,226,3,ipjd
1134,205,226,4,ipjd
1135,434,227,0,ipjd
1136,732,227,1,ipjd
1137,806,227,2,ipjd
1138,1191,227,3,ipjd
1139,651,227,4,ipjd
1140,329,228,0,ipjd
1141,289,228,1,ipjd
1142,1106,228,2,ipjd
1143,368,228,3,ipjd
1144,24,228,4,ipjd
1145,1190,229,0,ipjd
1146,489,229,1,ipjd
1147,846,229,2,ipjd
1148,850,229,3,ipjd
1149,1046,229,4,ipjd
1150,532,230,0,ipjd
1151,565,230,1,ipjd
1152,476,230,2,ipjd
1153,1139,230,3,ipjd
1154,72,230,4,ipjd
1155,694,231,0,ipjd
1156,311,231,1,ipjd
1157,635,231,2,ipjd
1158,701,231,3,ipjd
1159,1003,231,4,ipjd
1160,441,232,0,ipjd
1161,1033,232,1,ipjd
1162,587,232,2,ipjd
1163,448,232,3,ipjd
1164,892,232,4,ipjd
1165,554,233,0,ipjd
1166,1164,233,1,ipjd
1167,253,233,2,ipjd
1168,599,233,3,ipjd
1169,1000,233,4,ipjd
1170,1043,234,0,ipjd
1171,33,234,1,ipjd
1172,567,234,2,ipjd
1173,658,234,3,ipjd
1174,668,234,4,ipjd
1175,912,235,0,ipjd
1176,726,235,1,ipjd
1177,964,235,2,ipjd
1178,61,235,3,ipjd
1179,378,235,4,ipjd
1180,626,236,0,ipjd
1181,221,236,1,ipjd
1182,585,236,2,ipjd
1183,1184,236,3,ipjd
1184,869,236,4,ipjd
1185,1054,237,0,ipjd
1186,1044,237,1,ipjd
1187,743,237,2,ipjd
1188,668,237,3,ipjd
1189,454,237,4,ipjd
1190,492,238,0,ipjd
1191,394,238,1,ipjd
1192,702,238,2,ipjd
1193,1120,238,3,ipjd
1194,755,238,4,ipjd
1195,1074,239,0,ipjd
1196,397,239,1,ipjd
1197,1016,239,2,ipjd
1198,630,239,3,ipjd
1199,272,239,4,ipjd
1200,735,240,0,ipjd
1201,660,240,1,ipjd
1202,821,240,2,ipjd
1203,918,240,3,ipjd
1204,424,240,4,ipjd
1205,691,241,0,ipjd
1206,740,241,1,ipjd
1207,541,241,2,ipjd
1208,161,241,3,ipjd
1209,1073,241,4,ipjd
1210,467,242,0,ipjd
1211,433,242,1,ipjd
1212,1086,242,2,ipjd
1213,831,242,3,ipjd
1214,999,242,4,ipjd
1215,323,243,0,ipjd
1216,462,243,1,ipjd
1217,460,243,2,ipjd
1218,658,243,3,ipjd
1219,1176,243,4,ipjd
1220,290,244,0,ipjd
1221,221,244,1,ipjd
1222,349,244,2,ipjd
1223,935,244,3,ipjd
1224,480,244,4,ipjd
1225,411,245,0,ipjd
1226,574,245,1,ipjd
1227,170,245,2,ipjd
1228,1065,245,3,ipjd
1229,171,245,4,ipjd
1230,98,246,0,ipjd
1231,322,246,1,ipjd
1232,133,246,2,ipjd
1233,325,246,3,ipjd
1234,1045,246,4,ipjd
1235,923,247,0,ipjd
1236,153,247,1,ipjd
1237,361,247,2,ipjd
1238,1104,247,3,ipjd
1239,559,247,4,ipjd
1240,1101,248,0,ipjd
1241,391,248,1,ipjd
1242,819,248,2,ipjd
1243,25,248,3,ipjd
1244,874,248,4,ipjd
1245,77,249,0,ipjd
1246,525,249,1,ipjd
1247,493,249,2,ipjd
1248,929,249,3,ipjd
1249,488,249,4,ipjd
1250,771,250,0,ipjd
1251,160,250,1,ipjd
1252,384,250,2,ipjd
1253,640,250,3,ipjd
1254,272,250,4,ipjd
1255,1040,251,0,ipjd
1256,1067,251,1,ipjd
1257,985,251,2,ipjd
1258,738,251,3,ipjd
1259,235,251,4,ipjd
1260,777,252,0,ipjd
1261,294,252,1,ipjd
1262,265,252,2,ipjd
1263,1086,252,3,ipjd
1264,489,252,4,ipjd
1265,37,253,0,ipjd
1266,0,253,1,ipjd
1267,896,253,2,ipjd
1268,964,253,3,ipjd
1269,925,253,4,ipjd
1270,1014,254,0,ipjd
1271,481,254,1,ipjd
1272,245,254,2,ipjd
1273,667,254,3,ipjd
1274,1120,254,4,ipjd
1275,15,255,0,ipjd
1276,1100,255,1,ipjd
1277,921,255,2,ipjd
1278,167,255,3,ipjd
1279,783,255,4,ipjd
1280,941,256,0,ipjd
1281,1031,256,1,ipjd
1282,522,256,2,ipjd
1283,978,256,3,ipjd
1284,157,256,4,ipjd
1285,297,257,0,ipjd
1286,1026,257,1,ipjd
1287,535,257,2,ipjd
1288,162,257,3,ipjd
1289,941,257,4,ipjd
1290,547,258,0,ipjd
1291,626,258,1,ipjd
1292,193,258,2,ipjd
1293,1055,258,3,ipjd
1294,1024,258,4,ipjd
1295,438,259,0,ipjd
1296,611,259,1,ipjd
1297,223,259,2,ipjd
1298,672,259,3,ipjd
1299,307,259,4,ipjd
1300,379,260,0,ipjd
1301,1001,260,1,ipjd
1302,542,260,2,ipjd
1303,616,260,3,ipjd
1304,738,260,4,ipjd
1305,716,261,0,ipjd
1306,1004,261,1,ipjd
1307,232,261,2,ipjd
1308,357,261,3,ipjd
1309,908,261,4,ipjd
1310,920,262,0,ipjd
1311,235,262,1,ipjd
1312,590,262,2,ipjd
1313,507,262,3,ipjd
1314,515,262,4,ipjd
1315,191,263,0,ipjd
1316,303,263,1,ipjd
1317,341,263,2,ipjd
1318,608,263,3,ipjd
1319,412,263,4,ipjd
1320,582,264,0,ipjd
1321,196,264,1,ipjd
1322,961,264,2,ipjd
1323,91,264,3,ipjd
1324,179,264,4,ipjd
1325,283,265,0,ipjd
1326,70,265,1,ipjd
1327,653,265,2,ipjd
1328,172,265,3,ipjd
1329,1043,265,4,ipjd
1330,269,266,0,ipjd
1331,759,266,1,ipjd
1332,748,266,2,ipjd
1333,578,266,3,ipjd
1334,543,266,4,ipjd
1335,101,267,0,ipjd
1336,1176,267,1,ipjd
1337,883,267,2,ipjd
1338,904,267,3,ipjd
1339,472,267,4,ipjd
1340,644,268,0,ipjd
1341,445,268,1,ipjd
1342,154,268,2,ipjd
1343,600,268,3,ipjd
1344,926,268,4,ipjd
1345,1136,269,0,ipjd
1346,656,269,1,ipjd
1347,832,269,2,ipjd
1348,1092,269,3,ipjd
1349,1059,269,4,ipjd
1350,215,270,0,ipjd
1351,1045,270,1,ipjd
1352,654,270,2,ipjd
1353,736,270,3,ipjd
1354,686,270,4,ipjd
1355,506,271,0,ipjd
1356,830,271,1,ipjd
1357,341,271,2,ipjd
1358,1035,271,3,ipjd
1359,1127,271,4,ipjd
1360,622,272,0,ipjd
1361,1039,272,1,ipjd
1362,1148,272,2,ipjd
1363,22,272,3,ipjd
1364,1201,272,4,ipjd
1365,55,273,0,ipjd
1366,524,273,1,ipjd
1367,1057,273,2,ipjd
1368,796,273,3,ipjd
1369,728,273,4,ipjd
1370,1072,274,0,ipjd
1371,719,274,1,ipjd
1372,512,274,2,ipjd
1373,1213,274,3,ipjd
1374,577,274,4,ipjd
1375,1004,275,0,ipjd
1376,985,275,1,ipjd
1377,1212,275,2,ipjd
1378,632,275,3,ipjd
1379,656,275,4,ipjd
1380,1063,276,0,ipjd
1381,181,276,1,ipjd
1382,519,276,2,ipjd
1383,842,276,3,ipjd
1384,117,276,4,ipjd
1385,162,277,0,ipjd
1386,536,277,1,ipjd
1387,287,277,2,ipjd
1388,942,277,3,ipjd
1389,1217,277,4,ipjd
1390,499,278,0,ipjd
1391,666,278,1,ipjd
1392,96,278,2,ipjd
1393,530,278,3,ipjd
1394,6,278,4,ipjd
1395,1066,279,0,ipjd
1396,456,279,1,ipjd
1397,291,279,2,ipjd
1398,356,279,3,ipjd
1399,519,279,4,ipjd
1400,3,280,0,ipjd
1401,363,280,1,ipjd
1402,447,280,2,ipjd
1403,276,280,3,ipjd
1404,642,280,4,ipjd
1405,178,281,0,ipjd
1406,324,281,1,ipjd
1407,214,281,2,ipjd
1408,381,281,3,ipjd
1409,537,281,4,ipjd
1410,929,282,0,ipjd
1411,628,282,1,ipjd
1412,35,282,2,ipjd
1413,924,282,3,ipjd
1414,908,282,4,ipjd
1415,928,283,0,ipjd
1416,830,283,1,ipjd
1417,318,283,2,ipjd
1418,3,283,3,ipjd
1419,1071,283,4,ipjd
1420,1167,284,0,ipjd
1421,659,284,1,ipjd
1422,788,284,2,ipjd
1423,967,284,3,ipjd
1424,721,284,4,ipjd
1425,926,285,0,ipjd
1426,563,285,1,ipjd
1427,812,285,2,ipjd
1428,1032,285,3,ipjd
1429,1052,285,4,ipjd
1430,1108,286,0,ipjd
1431,960,286,1,ipjd
1432,263,286,2,ipjd
1433,686,286,3,ipjd
1434,570,286,4,ipjd
1435,177,287,0,ipjd
1436,375,287,1,ipjd
1437,717,287,2,ipjd
1438,241,287,3,ipjd
1439,104,287,4,ipjd
1440,815,288,0,ipjd
1441,182,288,1,ipjd
1442,146,288,2,ipjd
1443,381,288,3,ipjd
1444,853,288,4,ipjd
1445,1024,289,0,ipjd
1446,501,289,1,ipjd
1447,102,289,2,ipjd
1448,1140,289,3,ipjd
1449,746,289,4,ipjd
1450,642,290,0,ipjd
1451,323,290,1,ipjd
1452,5,290,2,ipjd
1453,614,290,3,ipjd
1454,139,290,4,ipjd
1455,614,291,0,ipjd
1456,196,291,1,ipjd
1457,979,291,2,ipjd
1458,570,291,3,ipjd
1459,1168,291,4,ipjd
1460,516,292,0,ipjd
1461,1015,292,1,ipjd
1462,892,292,2,ipjd
1463,554,292,3,ipjd
1464,978,292,4,ipjd
1465,310,293,0,ipjd
1466,98,293,1,ipjd
1467,685,293,2,ipjd
1468,396,293,3,ipjd
1469,760,293,4,ipjd
1470,543,294,0,ipjd
1471,704,294,1,ipjd
1472,415,294,2,ipjd
1473,537,294,3,ipjd
1474,183,294,4,ipjd
1475,1113,295,0,ipjd
1476,167,295,1,ipjd
1477,879,295,2,ipjd
1478,154,295,3,ipjd
1479,454,295,4,ipjd
1480,969,296,0,ipjd
1481,1181,296,1,ipjd
1482,433,296,2,ipjd
1483,404,296,3,ipjd
1484,128,296,4,ipjd
1485,883,297,0,ipjd
1486,813,297,1,ipjd
1487,950,297,2,ipjd
1488,34,297,3,ipjd
1489,12,297,4,ipjd
1490,48,298,0,ipjd
1491,95,298,1,ipjd
1492,270,298,2,ipjd
1493,235,298,3,ipjd
1494,528,298,4,ipjd
1495,190,299,0,ipjd
1496,847,299,1,ipjd
1497,156,299,2,ipjd
1498,603,299,3,ipjd
1499,620,299,4,ipjd
1500,276,300,0,ipjd
1501,422,300,1,ipjd
1502,77,300,2,ipjd
1503,1033,300,3,ipjd
1504,432,300,4,ipjd
1505,1112,301,0,ipjd
1506,1036,301,1,ipjd
1507,192,301,2,ipjd
1508,484,301,3,ipjd
1509,162,301,4,ipjd
1510,983,302,0,ipjd
1511,559,302,1,ipjd
1512,202,302,2,ipjd
1513,244,302,3,ipjd
1514,117,302,4,ipjd
1515,1037,303,0,ipjd
1516,518,303,1,ipjd
1517,995,303,2,ipjd
1518,413,303,3,ipjd
1519,1202,303,4,ipjd
1520,332,304,0,ipjd
1521,703,304,1,ipjd
1522,282,304,2,ipjd
1523,100,304,3,ipjd
1524,285,304,4,ipjd
1525,676,305,0,ipjd
1526,791,305,1,ipjd
1527,26,305,2,ipjd
1528,1009,305,3,ipjd
1529,247,305,4,ipjd
1530,189,306,0,ipjd
1531,157,306,1,ipjd
1532,875,306,2,ipjd
1533,1213,306,3,ipjd
1534,525,306,4,ipjd
1535,1054,307,0,ipjd
1536,901,307,1,ipjd
1537,1093,307,2,ipjd
1538,614,307,3,ipjd
1539,436,307,4,ipjd
1540,152,308,0,ipjd
1541,110,308,1,ipjd
1542,812,308,2,ipjd
1543,873,308,3,ipjd
1544,163,308,4,ipjd
1545,948,309,0,ipjd
1546,340,309,1,ipjd
1547,578,309,2,ipjd
1548,323,309,3,ipjd
1549,68,309,4,ipjd
1550,697,310,0,ipjd
1551,591,310,1,ipjd
1552,170,310,2,ipjd
1553,946,310,3,ipjd
1554,658,310,4,ipjd
1555,1044,311,0,ipjd
1556,11,311,1,ipjd
1557,361,311,2,ipjd
1558,375,311,3,ipjd
1559,535,311,4,ipjd
1560,85,312,0,ipjd
1561,298,312,1,ipjd
1562,610,312,2,ipjd
1563,510,312,3,ipjd
1564,628,312,4,ipjd
1565,33,313,0,ipjd
1566,167,313,1,ipjd
1567,1014,313,2,ipjd
1568,580,313,3,ipjd
1569,275,313,4,ipjd
1570,173,314,0,ipjd
1571,40,314,1,ipjd
1572,304,314,2,ipjd
1573,401,314,3,ipjd
1574,989,314,4,ipjd
1575,564,315,0,ipjd
1576,1182,315,1,ipjd
1577,1138,315,2,ipjd
1578,4,315,3,ipjd
1579,754,315,4,ipjd
1580,546,316,0,ipjd
1581,695,316,1,ipjd
1582,888,316,2,ipjd
1583,251,316,3,ipjd
1584,356,316,4,ipjd
1585,279,317,0,ipjd
1586,1096,317,1,ipjd
1587,1094,317,2,ipjd
1588,1080,317,3,ipjd
1589,695,317,4,ipjd
1590,381,318,0,ipjd
1591,955,318,1,ipjd
1592,847,318,2,ipjd
1593,1155,318,3,ipjd
1594,648,318,4,ipjd
1595,525,319,0,ipjd
1596,452,319,1,ipjd
1597,788,319,2,ipjd
1598,299,319,3,ipjd
1599,104,319,4,ipjd
1600,419,320,0,ipjd
1601,301,320,1,ipjd
1602,384,320,2,ipjd
1603,143,320,3,ipjd
1604,381,320,4,ipjd
1605,481,321,0,ipjd
1606,304,321,1,ipjd
1607,451,321,2,ipjd
1608,461,321,3,ipjd
1609,152,321,4,ipjd
1610,985,322,0,ipjd
1611,388,322,1,ipjd
1612,1145,322,2,ipjd
1613,1095,322,3,ipjd
1614,170,322,4,ipjd
1615,1186,323,0,ipjd
1616,114,323,1,ipjd
1617,483,323,2,ipjd
1618,296,323,3,ipjd
1619,149,323,4,ipjd
1620,905,324,0,ipjd
1621,359,324,1,ipjd
1622,20,324,2,ipjd
1623,396,324,3,ipjd
1624,616,324,4,ipjd
1625,412,325,0,ipjd
1626,470,325,1,ipjd
1627,513,325,2,ipjd
1628,154,325,3,ipjd
1629,533,325,4,ipjd
1630,1038,326,0,ipjd
1631,39,326,1,ipjd
1632,550,326,2,ipjd
1633,26,326,3,ipjd
1634,840,326,4,ipjd
1635,823,327,0,ipjd
1636,826,327,1,ipjd
1637,1116,327,2,ipjd
1638,474,327,3,ipjd
1639,964,327,4,ipjd
1640,473,328,0,ipjd
1641,1020,328,1,ipjd
1642,1066,328,2,ipjd
1643,177,328,3,ipjd
1644,635,328,4,ipjd
1645,573,329,0,ipjd
1646,166,329,1,ipjd
1647,651,329,2,ipjd
1648,1065,329,3,ipjd
1649,25,329,4,ipjd
1650,533,330,0,ipjd
1651,738,330,1,ipjd
1652,335,330,2,ipjd
1653,562,330,3,ipjd
1654,11,330,4,ipjd
1655,646,331,0,ipjd
1656,566,331,1,ipjd
1657,923,331,2,ipjd
1658,786,331,3,ipjd
1659,1152,331,4,ipjd
1660,250,332,0,ipjd
1661,571,332,1,ipjd
1662,1062,332,2,ipjd
1663,830,332,3,ipjd
1664,979,332,4,ipjd
1665,531,333,0,ipjd
1666,1015,333,1,ipjd
1667,308,333,2,ipjd
1668,454,333,3,ipjd
1669,618,333,4,ipjd
1670,498,334,0,ipjd
1671,1149,334,1,ipjd
1672,648,334,2,ipjd
1673,438,334,3,ipjd
1674,801,334,4,ipjd
1675,230,335,0,ipjd
1676,643,335,1,ipjd
1677,543,335,2,ipjd
1678,564,335,3,ipjd
1679,670,335,4,ipjd
1680,347,336,0,ipjd
1681,1083,336,1,ipjd
1682,834,336,2,ipjd
1683,623,336,3,ipjd
1684,689,336,4,ipjd
1685,483,337,0,ipjd
1686,158,337,1,ipjd
1687,20,337,2,ipjd
1688,992,337,3,ipjd
1689,864,337,4,ipjd
1690,686,338,0,ipjd
1691,791,338,1,ipjd
1692,505,338,2,ipjd
1693,256,338,3,ipjd
1694,210,338,4,ipjd
1695,1136,339,0,ipjd
1696,349,339,1,ipjd
1697,926,339,2,ipjd
1698,149,339,3,ipjd
1699,369,339,4,ipjd
1700,157,340,0,ipjd
1701,1078,340,1,ipjd
1702,1072,340,2,ipjd
1703,113,340,3,ipjd
1704,233,340,4,ipjd
1705,226,341,0,ipjd
1706,1120,341,1,ipjd
1707,217,341,2,ipjd
1708,892,341,3,ipjd
1709,1180,341,4,ipjd
1710,135,342,0,ipjd
1711,264,342,1,ipjd
1712,536,342,2,ipjd
1713,477,342,3,ipjd
1714,563,342,4,ipjd
1715,38,343,0,ipjd
1716,911,343,1,ipjd
1717,528,343,2,ipjd
1718,901,343,3,ipjd
1719,583,343,4,ipjd
1720,999,344,0,ipjd
1721,662,344,1,ipjd
1722,273,344,2,ipjd
1723,647,344,3,ipjd
1724,351,344,4,ipjd
1725,373,345,0,ipjd
1726,919,345,1,ipjd
1727,917,345,2,ipjd
1728,147,345,3,ipjd
1729,204,345,4,ipjd
1730,482,346,0,ipjd
1731,394,346,1,ipjd
1732,226,346,2,ipjd
1733,146,346,3,ipjd
1734,1202,346,4,ipjd
1735,689,347,0,ipjd
1736,341,347,1,ipjd
1737,816,347,2,ipjd
1738,608,347,3,ipjd
1739,481,347,4,ipjd
1740,42,348,0,ipjd
1741,198,348,1,ipjd
1742,1081,348,2,ipjd
1743,589,348,3,ipjd
1744,50,348,4,ipjd
1745,867,349,0,ipjd
1746,57,349,1,ipjd
1747,224,349,2,ipjd
1748,684,349,3,ipjd
1749,456,349,4,ipjd
1750,778,350,0,ipjd
1751,846,350,1,ipjd
1752,1069,350,2,ipjd
1753,1114,350,3,ipjd
1754,155,350,4,ipjd
1755,182,351,0,ipjd
1756,466,351,1,ipjd
1757,4,351,2,ipjd
1758,447,351,3,ipjd
1759,123,351,4,ipjd
1760,62,352,0,ipjd
1761,418,352,1,ipjd
1762,583,352,2,ipjd
1763,19,352,3,ipjd
1764,129,352,4,ipjd
1765,148,353,0,ipjd
1766,1099,353,1,ipjd
1767,530,353,2,ipjd
1768,63,353,3,ipjd
1769,641,353,4,ipjd
1770,745,354,0,ipjd
1771,1202,354,1,ipjd
1772,696,354,2,ipjd
1773,389,354,3,ipjd
1774,804,354,4,ipjd
1775,272,355,0,ipjd
1776,630,355,1,ipjd
1777,94,355,2,ipjd
1778,628,355,3,ipjd
1779,1154,355,4,ipjd
1780,25,356,0,ipjd
1781,1084,356,1,ipjd
1782,63,356,2,ipjd
1783,1200,356,3,ipjd
1784,1151,356,4,ipjd
1785,632,357,0,ipjd
1786,955,357,1,ipjd
1787,909,357,2,ipjd
1788,1203,357,3,ipjd
1789,874,357,4,ipjd
1790,640,358,0,ipjd
1791,1132,358,1,ipjd
1792,1034,358,2,ipjd
1793,679,358,3,ipjd
1794,1044,358,4,ipjd
1795,884,359,0,ipjd
1796,690,359,1,ipjd
1797,1158,359,2,ipjd
1798,87,359,3,ipjd
1799,687,359,4,ipjd
1800,1086,360,0,ipjd
1801,1119,360,1,ipjd
1802,56,360,2,ipjd
1803,232,360,3,ipjd
1804,713,360,4,ipjd
1805,596,361,0,ipjd
1806,413,361,1,ipjd
1807,868,361,2,ipjd
1808,987,361,3,ipjd
1809,142,361,4,ipjd
1810,237,362,0,ipjd
1811,151,362,1,ipjd
1812,27,362,2,ipjd
1813,891,362,3,ipjd
1814,839,362,4,ipjd
1815,293,363,0,ipjd
1816,529,363,1,ipjd
1817,65,363,2,ipjd
1818,1060,363,3,ipjd
1819,646,363,4,ipjd
1820,475,364,0,ipjd
1821,258,364,1,ipjd
1822,207,364,2,ipjd
1823,1121,364,3,ipjd
1824,1213,364,4,ipjd
1825,906,365,0,ipjd
1826,701,365,1,ipjd
1827,337,365,2,ipjd
1828,1175,365,3,ipjd
1829,1135,365,4,ipjd
1830,1049,366,0,ipjd
1831,514,366,1,ipjd
1832,434,366,2,ipjd
1833,583,366,3,ipjd
1834,540,366,4,ipjd
1835,108,367,0,ipjd
1836,64,367,1,ipjd
1837,1011,367,2,ipjd
1838,760,367,3,ipjd
1839,348,367,4,ipjd
1840,1137,368,0,ipjd
1841,753,368,1,ipjd
1842,173,368,2,ipjd
1843,1191,368,3,ipjd
1844,601,368,4,ipjd
1845,393,369,0,ipjd
1846,174,369,1,ipjd
1847,1138,369,2,ipjd
1848,740,369,3,ipjd
1849,1026,369,4,ipjd
1850,1119,370,0,ipjd
1851,554,370,1,ipjd
1852,1000,370,2,ipjd
1853,127,370,3,ipjd
1854,529,370,4,ipjd
1855,98,371,0,ipjd
1856,293,371,1,ipjd
1857,608,371,2,ipjd
1858,308,371,3,ipjd
1859,41,371,4,ipjd
1860,1180,372,0,ipjd
1861,18,372,1,ipjd
1862,1156,372,2,ipjd
1863,698,372,3,ipjd
1864,486,372,4,ipjd
1865,70,373,0,ipjd
1866,195,373,1,ipjd
1867,795,373,2,ipjd
1868,1021,373,3,ipjd
1869,213,373,4,ipjd
1870,462,374,0,ipjd
1871,346,374,1,ipjd
1872,851,374,2,ipjd
1873,662,374,3,ipjd
1874,1159,374,4,ipjd
1875,324,375,0,ipjd
1876,531,375,1,ipjd
1877,242,375,2,ipjd
1878,169,375,3,ipjd
1879,222,375,4,ipjd
1880,698,376,0,ipjd
1881,804,376,1,ipjd
1882,552,376,2,ipjd
1883,1022,376,3,ipjd
1884,1152,376,4,ipjd
1885,1021,377,0,ipjd
1886,692,377,1,ipjd
1887,1173,377,2,ipjd
1888,949,377,3,ipjd
1889,547,377,4,ipjd
1890,180,378,0,ipjd
1891,689,378,1,ipjd
1892,8,378,2,ipjd
1893,480,378,3,ipjd
1894,1205,378,4,ipjd
1895,302,379,0,ipjd
1896,993,379,1,ipjd
1897,954,379,2,ipjd
1898,1184,379,3,ipjd
1899,868,379,4,ipjd
1900,752,380,0,ipjd
1901,455,380,1,ipjd
1902,860,380,2,ipjd
1903,817,380,3,ipjd
1904,31,380,4,ipjd
1905,1163,381,0,ipjd
1906,1110,381,1,ipjd
1907,565,381,2,ipjd
1908,1164,381,3,ipjd
1909,796,381,4,ipjd
1910,460,382,0,ipjd
1911,859,382,1,ipjd
1912,1077,382,2,ipjd
1913,975,382,3,ipjd
1914,434,382,4,ipjd
1915,925,383,0,ipjd
1916,350,383,1,ipjd
1917,602,383,2,ipjd
1918,400,383,3,ipjd
1919,106,383,4,ipjd
1920,636,384,0,ipjd
1921,3,384,1,ipjd
1922,601,384,2,ipjd
1923,972,384,3,ipjd
1924,240,384,4,ipjd
1925,745,385,0,ipjd
1926,1173,385,1,ipjd
1927,507,385,2,ipjd
1928,645,385,3,ipjd
1929,299,385,4,ipjd
1930,783,386,0,ipjd
1931,827,386,1,ipjd
1932,370,386,2,ipjd
1933,52,386,3,ipjd
1934,276,386,4,ipjd
1935,126,387,0,ipjd
1936,340,387,1,ipjd
1937,1114,387,2,ipjd
1938,945,387,3,ipjd
1939,915,387,4,ipjd
1940,121,388,0,ipjd
1941,70,388,1,ipjd
1942,1101,388,2,ipjd
1943,851,388,3,ipjd
1944,541,388,4,ipjd
1945,115,389,0,ipjd
1946,127,389,1,ipjd
1947,447,389,2,ipjd
1948,1126,389,3,ipjd
1949,1131,389,4,ipjd
1950,479,390,0,ipjd
1951,441,390,1,ipjd
1952,27,390,2,ipjd
1953,621,390,3,ipjd
1954,69,390,4,ipjd
1955,344,391,0,ipjd
1956,211,391,1,ipjd
1957,159,391,2,ipjd
1958,868,391,3,ipjd
1959,732,391,4,ipjd
1960,967,392,0,ipjd
1961,319,392,1,ipjd
1962,9,392,2,ipjd
1963,686,392,3,ipjd
1964,369,392,4,ipjd
1965,940,393,0,ipjd
1966,243,393,1,ipjd
1967,211,393,2,ipjd
1968,340,393,3,ipjd
1969,857,393,4,ipjd
1970,1201,394,0,ipjd
1971,1136,394,1,ipjd
1972,518,394,2,ipjd
1973,64,394,3,ipjd
1974,898,394,4,ipjd
1975,772,395,0,ipjd
1976,649,395,1,ipjd
1977,480,395,2,ipjd
1978,999,395,3,ipjd
1979,675,395,4,ipjd
1980,149,396,0,ipjd
1981,706,396,1,ipjd
1982,1115,396,2,ipjd
1983,662,396,3,ipjd
1984,571,396,4,ipjd
1985,354,397,0,ipjd
1986,78,397,1,ipjd
1987,147,397,2,ipjd
1988,420,397,3,ipjd
1989,258,397,4,ipjd
1990,656,398,0,ipjd
1991,543,398,1,ipjd
1992,833,398,2,ipjd
1993,326,398,3,ipjd
1994,233,398,4,ipjd
1995,393,399,0,ipjd
1996,475,399,1,ipjd
1997,1104,399,2,ipjd
1998,1065,399,3,ipjd
1999,769,399,4,ipjd
2000,1155,400,0,ipjd
2001,93,400,1,ipjd
2002,628,400,2,ipjd
2003,89,400,3,ipjd
2004,800,400,4,ipjd
2005,1025,401,0,ipjd
2006,661,401,1,ipjd
2007,606,401,2,ipjd
2008,1196,401,3,ipjd
2009,849,401,4,ipjd
2010,136,402,0,ipjd
2011,609,402,1,ipjd
2012,1159,402,2,ipjd
2013,741,402,3,ipjd
2014,217,402,4,ipjd
2015,610,403,0,ipjd
2016,843,403,1,ipjd
2017,504,403,2,ipjd
2018,876,403,3,ipjd
2019,387,403,4,ipjd
2020,764,404,0,ipjd
2021,349,404,1,ipjd
2022,757,404,2,ipjd
2023,164,404,3,ipjd
2024,1010,404,4,ipjd
