bgFolder : //background/INRIA/
clothFolder : //textures/cloth/color/
comment : Use 2D joint annotation of LSP to manipulate human model
date : 10.15
name : LSP2D3D
outputFolder : /q/cache/lsp_2d_3d/render_output/
tasktype : LSP3Dtask
rowId,mode,LSPPoseId,clothId,backgroundId
1109,ijd,1110,4,1140
1110,ijd,1111,1,819
1111,ijd,1112,4,636
1112,ijd,1113,0,501
1113,ijd,1114,4,218
1114,ijd,1115,3,642
1115,ijd,1116,3,322
1116,ijd,1117,0,1062
1117,ijd,1118,3,462
1118,ijd,1119,1,604
1119,ijd,1120,3,400
1120,ijd,1121,0,145
1121,ijd,1122,1,196
1122,ijd,1123,2,663
1123,ijd,1124,4,234
1124,ijd,1125,0,182
1125,ijd,1126,3,591
1126,ijd,1127,0,1
1127,ijd,1128,0,381
1128,ijd,1129,3,448
1129,ijd,1130,1,579
1130,ijd,1131,4,976
1131,ijd,1132,0,525
1132,ijd,1133,3,172
1133,ijd,1134,3,344
1134,ijd,1135,1,503
1135,ijd,1136,4,857
1136,ijd,1137,4,895
1137,ijd,1138,0,42
1138,ijd,1139,1,151
1139,ijd,1140,1,573
1140,ijd,1141,2,229
1141,ijd,1142,1,206
1142,ijd,1143,1,730
1143,ijd,1144,4,616
1144,ijd,1145,4,219
1145,ijd,1146,0,235
1146,ijd,1147,1,955
1147,ijd,1148,1,616
1148,ijd,1149,3,1080
1149,ijd,1150,4,7
1150,ijd,1151,3,1012
1151,ijd,1152,4,631
1152,ijd,1153,3,115
1153,ijd,1154,0,473
1154,ijd,1155,4,462
1155,ijd,1156,4,160
1156,ijd,1157,1,706
1157,ijd,1158,4,573
1158,ijd,1159,4,358
1159,ijd,1160,1,826
1160,ijd,1161,4,682
1161,ijd,1162,3,954
1162,ijd,1163,2,84
1163,ijd,1164,3,1139
1164,ijd,1165,4,1015
1165,ijd,1166,1,966
1166,ijd,1167,3,741
1167,ijd,1168,4,1018
1168,ijd,1169,4,800
1169,ijd,1170,4,614
1170,ijd,1171,3,880
1171,ijd,1172,2,984
1172,ijd,1173,2,699
1173,ijd,1174,2,702
1174,ijd,1175,1,725
1175,ijd,1176,2,1027
1176,ijd,1177,4,26
1177,ijd,1178,3,826
1178,ijd,1179,3,67
1179,ijd,1180,1,866
1180,ijd,1181,4,645
1181,ijd,1182,1,793
1182,ijd,1183,3,962
1183,ijd,1184,2,671
1184,ijd,1185,1,143
1185,ijd,1186,4,634
1186,ijd,1187,3,268
1187,ijd,1188,2,403
1188,ijd,1189,1,12
1189,ijd,1190,3,735
1190,ijd,1191,2,1180
1191,ijd,1192,0,644
1192,ijd,1193,3,969
1193,ijd,1194,3,557
1194,ijd,1195,2,795
1195,ijd,1196,1,1154
1196,ijd,1197,4,403
1197,ijd,1198,4,44
1198,ijd,1199,3,645
1199,ijd,1200,3,161
1200,ijd,1201,1,347
1201,ijd,1202,0,23
1202,ijd,1203,2,730
1203,ijd,1204,2,668
1204,ijd,1205,3,17
1205,ijd,1206,0,652
1206,ijd,1207,2,683
1207,ijd,1208,2,172
1208,ijd,1209,0,524
1209,ijd,1210,2,109
1210,ijd,1211,0,279
1211,ijd,1212,0,650
1212,ijd,1213,1,1016
1213,ijd,1214,3,208
1214,ijd,1215,3,680
1215,ijd,1216,2,726
1216,ijd,1217,2,1039
1217,ijd,1218,2,6
1218,ijd,1219,0,1216
1219,ijd,1220,1,767
1220,ijd,1221,3,1116
1221,ijd,1222,4,886
1222,ijd,1223,3,432
1223,ijd,1224,4,313
1224,ijd,1225,2,1089
1225,ijd,1226,3,846
1226,ijd,1227,4,459
1227,ijd,1228,0,610
1228,ijd,1229,2,438
1229,ijd,1230,4,569
1230,ijd,1231,3,784
1231,ijd,1232,2,230
1232,ijd,1233,1,254
1233,ijd,1234,3,248
1234,ijd,1235,4,606
1235,ijd,1236,4,807
1236,ijd,1237,0,575
1237,ijd,1238,0,631
1238,ijd,1239,0,5
1239,ijd,1240,3,521
1240,ijd,1241,0,304
1241,ijd,1242,0,1061
1242,ijd,1243,1,422
1243,ijd,1244,3,310
1244,ijd,1245,1,835
1245,ijd,1246,2,498
1246,ijd,1247,1,189
1247,ijd,1248,4,312
1248,ijd,1249,2,778
1249,ijd,1250,2,239
1250,ijd,1251,4,101
1251,ijd,1252,3,506
1252,ijd,1253,2,212
1253,ijd,1254,4,818
1254,ijd,1255,3,258
1255,ijd,1256,3,1126
1256,ijd,1257,3,517
1257,ijd,1258,2,1040
1258,ijd,1259,4,323
1259,ijd,1260,3,415
1260,ijd,1261,0,1199
1261,ijd,1262,4,1033
1262,ijd,1263,2,981
1263,ijd,1264,2,1015
1264,ijd,1265,3,1122
1265,ijd,1266,4,652
1266,ijd,1267,0,952
1267,ijd,1268,0,405
1268,ijd,1269,0,550
1269,ijd,1270,2,448
1270,ijd,1271,1,981
1271,ijd,1272,2,94
1272,ijd,1273,1,587
1273,ijd,1274,0,849
1274,ijd,1275,2,1067
1275,ijd,1276,3,47
1276,ijd,1277,2,200
1277,ijd,1278,4,509
1278,ijd,1279,3,1056
1279,ijd,1280,3,1046
1280,ijd,1281,1,514
1281,ijd,1282,2,512
1282,ijd,1283,4,427
1283,ijd,1284,0,1064
1284,ijd,1285,0,825
1285,ijd,1286,0,569
1286,ijd,1287,2,477
1287,ijd,1288,3,1215
1288,ijd,1289,2,697
1289,ijd,1290,2,692
1290,ijd,1291,4,914
1291,ijd,1292,2,653
1292,ijd,1293,4,565
1293,ijd,1294,0,1133
1294,ijd,1295,1,386
1295,ijd,1296,1,526
1296,ijd,1297,2,1209
1297,ijd,1298,1,924
1298,ijd,1299,0,365
1299,ijd,1300,0,404
1300,ijd,1301,0,1188
1301,ijd,1302,2,535
1302,ijd,1303,0,1089
1303,ijd,1304,1,237
1304,ijd,1305,4,5
1305,ijd,1306,2,998
1306,ijd,1307,2,506
1307,ijd,1308,0,901
1308,ijd,1309,2,459
1309,ijd,1310,1,1098
1310,ijd,1311,4,466
1311,ijd,1312,3,108
1312,ijd,1313,1,360
1313,ijd,1314,1,1192
1314,ijd,1315,2,40
1315,ijd,1316,3,357
1316,ijd,1317,2,1036
1317,ijd,1318,4,1128
1318,ijd,1319,4,359
1319,ijd,1320,3,1202
1320,ijd,1321,0,673
1321,ijd,1322,1,333
1322,ijd,1323,2,829
1323,ijd,1324,4,1214
1324,ijd,1325,2,189
1325,ijd,1326,1,100
1326,ijd,1327,4,162
1327,ijd,1328,4,926
1328,ijd,1329,3,447
1329,ijd,1330,3,34
1330,ijd,1331,1,329
1331,ijd,1332,4,801
1332,ijd,1333,0,269
1333,ijd,1334,0,644
1334,ijd,1335,1,222
1335,ijd,1336,1,520
1336,ijd,1337,0,845
1337,ijd,1338,0,568
1338,ijd,1339,1,526
1339,ijd,1340,0,116
1340,ijd,1341,1,756
1341,ijd,1342,2,553
1342,ijd,1343,4,1118
1343,ijd,1344,0,490
1344,ijd,1345,0,292
1345,ijd,1346,3,503
1346,ijd,1347,1,948
1347,ijd,1348,3,345
1348,ijd,1349,3,809
1349,ijd,1350,3,776
1350,ijd,1351,0,19
1351,ijd,1352,2,960
1352,ijd,1353,3,924
1353,ijd,1354,2,126
1354,ijd,1355,3,731
1355,ijd,1356,2,1061
1356,ijd,1357,0,147
1357,ijd,1358,2,564
1358,ijd,1359,3,1088
1359,ijd,1360,0,787
1360,ijd,1361,1,401
1361,ijd,1362,3,531
1362,ijd,1363,3,57
1363,ijd,1364,0,709
1364,ijd,1365,0,269
1365,ijd,1366,1,485
1366,ijd,1367,1,615
1367,ijd,1368,3,314
1368,ijd,1369,4,253
1369,ijd,1370,3,239
1370,ijd,1371,2,721
1371,ijd,1372,3,12
1372,ijd,1373,1,1206
1373,ijd,1374,2,354
1374,ijd,1375,2,124
1375,ijd,1376,2,1040
1376,ijd,1377,2,529
1377,ijd,1378,2,80
1378,ijd,1379,1,184
1379,ijd,1380,4,749
1380,ijd,1381,3,771
1381,ijd,1382,1,768
1382,ijd,1383,2,965
1383,ijd,1384,0,22
1384,ijd,1385,0,1038
1385,ijd,1386,4,768
1386,ijd,1387,0,2
1387,ijd,1388,4,600
1388,ijd,1389,3,447
1389,ijd,1390,4,954
1390,ijd,1391,0,479
1391,ijd,1392,2,317
1392,ijd,1393,2,487
1393,ijd,1394,0,1217
1394,ijd,1395,4,81
1395,ijd,1396,2,123
1396,ijd,1397,1,211
1397,ijd,1398,2,328
1398,ijd,1399,3,92
1399,ijd,1400,0,1181
1400,ijd,1401,2,877
1401,ijd,1402,2,462
1402,ijd,1403,2,491
1403,ijd,1404,2,672
1404,ijd,1405,4,1087
1405,ijd,1406,3,970
1406,ijd,1407,1,39
1407,ijd,1408,4,984
1408,ijd,1409,2,756
1409,ijd,1410,1,963
1410,ijd,1411,4,559
1411,ijd,1412,3,893
1412,ijd,1413,0,848
1413,ijd,1414,4,578
1414,ijd,1415,3,855
1415,ijd,1416,4,398
1416,ijd,1417,3,259
1417,ijd,1418,0,190
1418,ijd,1419,0,1009
1419,ijd,1420,3,675
1420,ijd,1421,1,173
1421,ijd,1422,3,442
1422,ijd,1423,1,526
1423,ijd,1424,3,994
1424,ijd,1425,1,605
1425,ijd,1426,2,1041
1426,ijd,1427,1,588
1427,ijd,1428,2,368
1428,ijd,1429,4,767
1429,ijd,1430,1,1005
1430,ijd,1431,0,493
1431,ijd,1432,4,123
1432,ijd,1433,0,206
1433,ijd,1434,4,732
1434,ijd,1435,0,328
1435,ijd,1436,0,210
1436,ijd,1437,4,930
1437,ijd,1438,1,93
1438,ijd,1439,0,479
1439,ijd,1440,3,844
1440,ijd,1441,4,651
1441,ijd,1442,3,206
1442,ijd,1443,4,1197
1443,ijd,1444,0,903
1444,ijd,1445,4,698
1445,ijd,1446,0,905
1446,ijd,1447,1,557
1447,ijd,1448,1,1190
1448,ijd,1449,0,583
1449,ijd,1450,1,1064
1450,ijd,1451,2,641
1451,ijd,1452,4,14
1452,ijd,1453,0,61
1453,ijd,1454,3,839
1454,ijd,1455,1,1171
1455,ijd,1456,2,846
1456,ijd,1457,3,611
1457,ijd,1458,3,305
1458,ijd,1459,0,788
1459,ijd,1460,2,206
1460,ijd,1461,2,146
1461,ijd,1462,1,329
1462,ijd,1463,3,1106
1463,ijd,1464,1,364
1464,ijd,1465,4,112
1465,ijd,1466,1,259
1466,ijd,1467,1,826
1467,ijd,1468,1,375
1468,ijd,1469,1,1048
1469,ijd,1470,0,490
1470,ijd,1471,0,885
1471,ijd,1472,0,562
1472,ijd,1473,3,833
1473,ijd,1474,0,1178
1474,ijd,1475,1,210
1475,ijd,1476,1,759
1476,ijd,1477,4,643
1477,ijd,1478,1,647
1478,ijd,1479,2,509
1479,ijd,1480,3,882
1480,ijd,1481,1,426
1481,ijd,1482,2,788
1482,ijd,1483,2,388
1483,ijd,1484,2,989
1484,ijd,1485,1,867
1485,ijd,1486,1,987
1486,ijd,1487,2,1024
1487,ijd,1488,3,162
1488,ijd,1489,0,207
1489,ijd,1490,1,760
1490,ijd,1491,4,317
1491,ijd,1492,1,753
1492,ijd,1493,4,112
1493,ijd,1494,4,466
1494,ijd,1495,3,209
1495,ijd,1496,0,789
1496,ijd,1497,3,422
1497,ijd,1498,0,638
1498,ijd,1499,1,1107
1499,ijd,1500,3,1022
1500,ijd,1501,3,590
1501,ijd,1502,2,1051
1502,ijd,1503,3,980
1503,ijd,1504,3,289
1504,ijd,1505,1,155
1505,ijd,1506,3,729
1506,ijd,1507,4,147
1507,ijd,1508,3,845
1508,ijd,1509,4,399
1509,ijd,1510,1,442
1510,ijd,1511,1,566
1511,ijd,1512,0,308
1512,ijd,1513,4,783
1513,ijd,1514,1,452
1514,ijd,1515,1,54
1515,ijd,1516,3,256
1516,ijd,1517,3,272
1517,ijd,1518,1,534
1518,ijd,1519,4,518
1519,ijd,1520,0,344
1520,ijd,1521,3,741
1521,ijd,1522,4,199
1522,ijd,1523,2,744
1523,ijd,1524,0,569
1524,ijd,1525,3,792
1525,ijd,1526,0,81
1526,ijd,1527,1,1109
1527,ijd,1528,1,749
1528,ijd,1529,0,660
1529,ijd,1530,0,159
1530,ijd,1531,1,58
1531,ijd,1532,3,154
1532,ijd,1533,2,206
1533,ijd,1534,0,1047
1534,ijd,1535,4,791
1535,ijd,1536,3,43
1536,ijd,1537,3,868
1537,ijd,1538,2,731
1538,ijd,1539,4,1126
1539,ijd,1540,3,549
1540,ijd,1541,4,134
1541,ijd,1542,3,427
1542,ijd,1543,2,281
1543,ijd,1544,0,196
1544,ijd,1545,1,1075
1545,ijd,1546,0,573
1546,ijd,1547,1,48
1547,ijd,1548,3,1056
1548,ijd,1549,2,612
1549,ijd,1550,1,440
1550,ijd,1551,3,283
1551,ijd,1552,0,459
1552,ijd,1553,0,153
1553,ijd,1554,2,112
1554,ijd,1555,0,857
1555,ijd,1556,3,87
1556,ijd,1557,4,368
1557,ijd,1558,3,1164
1558,ijd,1559,4,657
1559,ijd,1560,1,315
1560,ijd,1561,4,201
1561,ijd,1562,1,516
1562,ijd,1563,4,147
1563,ijd,1564,0,391
1564,ijd,1565,2,879
1565,ijd,1566,1,376
1566,ijd,1567,2,273
1567,ijd,1568,2,480
1568,ijd,1569,0,906
1569,ijd,1570,1,478
1570,ijd,1571,3,287
1571,ijd,1572,0,293
1572,ijd,1573,0,115
1573,ijd,1574,3,202
1574,ijd,1575,3,340
1575,ijd,1576,1,683
1576,ijd,1577,2,866
1577,ijd,1578,3,619
1578,ijd,1579,0,488
1579,ijd,1580,4,355
1580,ijd,1581,2,579
1581,ijd,1582,0,1042
1582,ijd,1583,0,1175
1583,ijd,1584,4,504
1584,ijd,1585,1,326
1585,ijd,1586,0,1157
1586,ijd,1587,1,1102
1587,ijd,1588,0,715
1588,ijd,1589,0,769
1589,ijd,1590,1,379
1590,ijd,1591,2,239
1591,ijd,1592,3,180
1592,ijd,1593,3,534
1593,ijd,1594,3,52
1594,ijd,1595,0,652
1595,ijd,1596,2,565
1596,ijd,1597,1,912
1597,ijd,1598,3,417
1598,ijd,1599,0,1014
1599,ijd,1600,2,18
1600,ijd,1601,2,91
1601,ijd,1602,2,1075
1602,ijd,1603,2,725
1603,ijd,1604,3,550
1604,ijd,1605,1,437
1605,ijd,1606,0,158
1606,ijd,1607,1,615
1607,ijd,1608,1,516
1608,ijd,1609,4,441
1609,ijd,1610,0,985
1610,ijd,1611,4,653
1611,ijd,1612,4,345
1612,ijd,1613,4,1139
1613,ijd,1614,4,85
1614,ijd,1615,2,11
1615,ijd,1616,3,543
1616,ijd,1617,1,347
1617,ijd,1618,0,44
1618,ijd,1619,0,1139
1619,ijd,1620,4,535
1620,ijd,1621,4,842
1621,ijd,1622,0,337
1622,ijd,1623,1,153
1623,ijd,1624,4,781
1624,ijd,1625,1,1165
1625,ijd,1626,0,821
1626,ijd,1627,1,1117
1627,ijd,1628,0,326
1628,ijd,1629,2,498
1629,ijd,1630,3,1079
1630,ijd,1631,4,396
1631,ijd,1632,1,696
1632,ijd,1633,2,272
1633,ijd,1634,2,751
1634,ijd,1635,4,106
1635,ijd,1636,3,658
1636,ijd,1637,1,203
1637,ijd,1638,1,674
1638,ijd,1639,0,568
1639,ijd,1640,0,806
1640,ijd,1641,1,406
1641,ijd,1642,4,132
1642,ijd,1643,0,811
1643,ijd,1644,4,299
1644,ijd,1645,0,655
1645,ijd,1646,4,53
1646,ijd,1647,4,250
1647,ijd,1648,1,775
1648,ijd,1649,3,105
1649,ijd,1650,3,4
1650,ijd,1651,0,1151
1651,ijd,1652,4,780
1652,ijd,1653,3,866
1653,ijd,1654,3,1208
1654,ijd,1655,0,841
1655,ijd,1656,3,235
1656,ijd,1657,2,1184
1657,ijd,1658,4,1161
1658,ijd,1659,4,71
1659,ijd,1660,4,1204
1660,ijd,1661,3,887
1661,ijd,1662,2,620
1662,ijd,1663,3,1041
1663,ijd,1664,1,761
1664,ijd,1665,1,745
1665,ijd,1666,4,342
1666,ijd,1667,0,38
1667,ijd,1668,2,487
1668,ijd,1669,1,877
1669,ijd,1670,4,376
1670,ijd,1671,3,296
1671,ijd,1672,2,1062
1672,ijd,1673,0,473
1673,ijd,1674,1,1145
1674,ijd,1675,0,386
1675,ijd,1676,1,956
1676,ijd,1677,3,968
1677,ijd,1678,3,512
1678,ijd,1679,0,256
1679,ijd,1680,1,84
1680,ijd,1681,2,712
1681,ijd,1682,2,1193
1682,ijd,1683,2,428
1683,ijd,1684,3,803
1684,ijd,1685,0,660
1685,ijd,1686,4,918
1686,ijd,1687,0,1084
1687,ijd,1688,3,1020
1688,ijd,1689,4,1213
1689,ijd,1690,1,1152
1690,ijd,1691,4,765
1691,ijd,1692,3,821
1692,ijd,1693,0,368
1693,ijd,1694,3,310
1694,ijd,1695,1,167
1695,ijd,1696,0,72
1696,ijd,1697,2,252
1697,ijd,1698,0,5
1698,ijd,1699,0,72
1699,ijd,1700,1,218
1700,ijd,1701,3,1111
1701,ijd,1702,4,416
1702,ijd,1703,0,593
1703,ijd,1704,0,211
1704,ijd,1705,1,881
1705,ijd,1706,0,463
1706,ijd,1707,2,167
1707,ijd,1708,3,414
1708,ijd,1709,0,835
1709,ijd,1710,3,744
1710,ijd,1711,2,1148
1711,ijd,1712,2,1006
1712,ijd,1713,4,868
1713,ijd,1714,4,885
1714,ijd,1715,4,307
1715,ijd,1716,3,751
1716,ijd,1717,1,101
1717,ijd,1718,1,438
1718,ijd,1719,3,998
1719,ijd,1720,0,409
1720,ijd,1721,1,219
1721,ijd,1722,2,359
1722,ijd,1723,0,992
1723,ijd,1724,3,1079
1724,ijd,1725,2,1156
1725,ijd,1726,4,745
1726,ijd,1727,2,692
1727,ijd,1728,4,556
1728,ijd,1729,1,85
1729,ijd,1730,3,819
1730,ijd,1731,1,970
1731,ijd,1732,3,257
1732,ijd,1733,3,1
1733,ijd,1734,2,874
1734,ijd,1735,1,1068
1735,ijd,1736,3,1004
1736,ijd,1737,4,1194
1737,ijd,1738,1,753
1738,ijd,1739,4,210
1739,ijd,1740,4,42
1740,ijd,1741,4,383
1741,ijd,1742,4,1137
1742,ijd,1743,0,1159
1743,ijd,1744,1,320
1744,ijd,1745,4,314
1745,ijd,1746,0,78
1746,ijd,1747,1,670
1747,ijd,1748,4,643
1748,ijd,1749,4,807
1749,ijd,1750,2,419
1750,ijd,1751,3,364
1751,ijd,1752,2,1106
1752,ijd,1753,3,140
1753,ijd,1754,2,1023
1754,ijd,1755,4,211
1755,ijd,1756,2,913
1756,ijd,1757,4,413
1757,ijd,1758,0,144
1758,ijd,1759,2,1176
1759,ijd,1760,3,1184
1760,ijd,1761,0,930
1761,ijd,1762,2,1100
1762,ijd,1763,2,1116
1763,ijd,1764,4,219
1764,ijd,1765,3,212
1765,ijd,1766,2,877
1766,ijd,1767,2,630
1767,ijd,1768,2,341
1768,ijd,1769,4,77
1769,ijd,1770,4,704
1770,ijd,1771,4,364
1771,ijd,1772,1,325
1772,ijd,1773,3,1213
1773,ijd,1774,0,608
1774,ijd,1775,2,480
1775,ijd,1776,0,723
1776,ijd,1777,4,995
1777,ijd,1778,3,930
1778,ijd,1779,4,1124
1779,ijd,1780,4,250
1780,ijd,1781,2,820
1781,ijd,1782,4,1112
1782,ijd,1783,3,767
1783,ijd,1784,3,313
1784,ijd,1785,1,752
1785,ijd,1786,0,892
1786,ijd,1787,0,447
1787,ijd,1788,3,131
1788,ijd,1789,2,102
1789,ijd,1790,0,299
1790,ijd,1791,3,1024
1791,ijd,1792,1,1183
1792,ijd,1793,1,225
1793,ijd,1794,4,737
1794,ijd,1795,0,1053
1795,ijd,1796,0,1002
1796,ijd,1797,1,427
1797,ijd,1798,4,668
1798,ijd,1799,3,305
1799,ijd,1800,2,229
1800,ijd,1801,4,1123
1801,ijd,1802,0,346
1802,ijd,1803,1,485
1803,ijd,1804,2,646
1804,ijd,1805,4,317
1805,ijd,1806,4,557
1806,ijd,1807,1,35
1807,ijd,1808,2,176
1808,ijd,1809,1,745
1809,ijd,1810,0,526
1810,ijd,1811,4,154
1811,ijd,1812,2,246
1812,ijd,1813,4,697
1813,ijd,1814,2,174
1814,ijd,1815,4,188
1815,ijd,1816,0,529
1816,ijd,1817,2,754
1817,ijd,1818,2,222
1818,ijd,1819,2,126
1819,ijd,1820,2,857
1820,ijd,1821,1,637
1821,ijd,1822,2,424
1822,ijd,1823,1,183
1823,ijd,1824,1,50
1824,ijd,1825,2,247
1825,ijd,1826,1,520
1826,ijd,1827,2,616
1827,ijd,1828,0,249
1828,ijd,1829,3,718
1829,ijd,1830,4,227
1830,ijd,1831,2,795
1831,ijd,1832,2,371
1832,ijd,1833,0,309
1833,ijd,1834,0,422
1834,ijd,1835,2,265
1835,ijd,1836,1,918
1836,ijd,1837,4,629
1837,ijd,1838,0,1200
1838,ijd,1839,3,1168
1839,ijd,1840,4,1124
1840,ijd,1841,1,558
1841,ijd,1842,2,132
1842,ijd,1843,1,1170
1843,ijd,1844,3,720
1844,ijd,1845,1,124
1845,ijd,1846,4,623
1846,ijd,1847,3,966
1847,ijd,1848,4,95
1848,ijd,1849,1,343
1849,ijd,1850,1,888
1850,ijd,1851,1,797
1851,ijd,1852,4,661
1852,ijd,1853,3,141
1853,ijd,1854,0,913
1854,ijd,1855,0,224
1855,ijd,1856,4,426
1856,ijd,1857,1,488
1857,ijd,1858,2,634
1858,ijd,1859,0,96
1859,ijd,1860,2,157
1860,ijd,1861,4,404
1861,ijd,1862,2,1050
1862,ijd,1863,3,849
1863,ijd,1864,4,227
1864,ijd,1865,1,52
1865,ijd,1866,1,304
1866,ijd,1867,0,596
1867,ijd,1868,4,431
1868,ijd,1869,1,1087
1869,ijd,1870,4,449
1870,ijd,1871,0,944
1871,ijd,1872,2,1085
1872,ijd,1873,3,538
1873,ijd,1874,4,545
1874,ijd,1875,4,619
1875,ijd,1876,1,64
1876,ijd,1877,2,6
1877,ijd,1878,2,1037
1878,ijd,1879,3,330
1879,ijd,1880,1,1072
1880,ijd,1881,3,293
1881,ijd,1882,1,945
1882,ijd,1883,4,1031
1883,ijd,1884,3,78
1884,ijd,1885,0,959
1885,ijd,1886,0,157
1886,ijd,1887,1,526
1887,ijd,1888,0,763
1888,ijd,1889,2,262
1889,ijd,1890,1,368
1890,ijd,1891,1,971
1891,ijd,1892,4,926
1892,ijd,1893,0,261
1893,ijd,1894,2,1135
1894,ijd,1895,0,1069
1895,ijd,1896,3,916
1896,ijd,1897,2,25
1897,ijd,1898,4,466
1898,ijd,1899,2,515
1899,ijd,1900,4,670
1900,ijd,1901,2,398
1901,ijd,1902,4,1033
1902,ijd,1903,0,61
1903,ijd,1904,3,113
1904,ijd,1905,1,981
1905,ijd,1906,1,887
1906,ijd,1907,3,580
1907,ijd,1908,4,1181
1908,ijd,1909,2,823
1909,ijd,1910,2,550
1910,ijd,1911,3,1183
1911,ijd,1912,1,1035
1912,ijd,1913,3,827
1913,ijd,1914,2,187
1914,ijd,1915,3,844
1915,ijd,1916,3,890
1916,ijd,1917,3,1134
1917,ijd,1918,3,1002
1918,ijd,1919,2,864
1919,ijd,1920,0,420
1920,ijd,1921,0,436
1921,ijd,1922,1,161
1922,ijd,1923,4,559
1923,ijd,1924,4,1022
1924,ijd,1925,3,757
1925,ijd,1926,3,1166
1926,ijd,1927,2,887
1927,ijd,1928,2,498
1928,ijd,1929,2,873
1929,ijd,1930,3,173
1930,ijd,1931,1,141
1931,ijd,1932,4,270
1932,ijd,1933,2,215
1933,ijd,1934,4,549
1934,ijd,1935,0,310
1935,ijd,1936,2,218
1936,ijd,1937,2,1199
1937,ijd,1938,3,1155
1938,ijd,1939,4,410
1939,ijd,1940,4,512
1940,ijd,1941,1,308
1941,ijd,1942,3,1032
1942,ijd,1943,3,396
1943,ijd,1944,1,917
1944,ijd,1945,1,691
1945,ijd,1946,3,566
1946,ijd,1947,0,351
1947,ijd,1948,0,1204
1948,ijd,1949,0,1113
1949,ijd,1950,3,629
1950,ijd,1951,4,873
1951,ijd,1952,0,530
1952,ijd,1953,0,165
1953,ijd,1954,3,804
1954,ijd,1955,0,569
1955,ijd,1956,1,1046
1956,ijd,1957,2,621
1957,ijd,1958,2,267
1958,ijd,1959,2,822
1959,ijd,1960,0,568
1960,ijd,1961,4,632
1961,ijd,1962,2,904
1962,ijd,1963,4,91
1963,ijd,1964,0,726
1964,ijd,1965,2,1144
1965,ijd,1966,0,1057
1966,ijd,1967,4,504
1967,ijd,1968,0,671
1968,ijd,1969,2,501
1969,ijd,1970,1,443
1970,ijd,1971,0,676
1971,ijd,1972,0,1065
1972,ijd,1973,3,978
1973,ijd,1974,3,1193
1974,ijd,1975,2,957
1975,ijd,1976,3,693
1976,ijd,1977,0,176
1977,ijd,1978,3,559
1978,ijd,1979,2,830
1979,ijd,1980,4,676
1980,ijd,1981,3,448
1981,ijd,1982,0,857
1982,ijd,1983,2,1011
1983,ijd,1984,4,691
1984,ijd,1985,4,598
1985,ijd,1986,1,640
1986,ijd,1987,3,983
1987,ijd,1988,0,882
1988,ijd,1989,1,777
1989,ijd,1990,4,942
1990,ijd,1991,0,1095
1991,ijd,1992,4,3
1992,ijd,1993,0,1052
1993,ijd,1994,1,961
1994,ijd,1995,3,52
1995,ijd,1996,2,288
1996,ijd,1997,2,624
1997,ijd,1998,2,1208
1998,ijd,1999,2,389
1999,ijd,2000,3,1193
